,Date,Stock Level,Discount,Promotion,Units Sold
4096,2021-03-20,3169.0,5.7612893761688015,No,439.0
4097,2021-03-21,3206.0,6.686133731299272,Yes,585.0
4098,2021-03-22,2062.0,6.683278418530053,No,331.0
4099,2021-03-23,2429.0,5.921970393208816,Yes,498.0
4100,2021-03-24,2233.0,7.143584381055996,Yes,200.0
4101,2021-03-25,2056.0,6.522292909901063,No,220.0
4102,2021-03-26,2228.0,6.189037180844509,No,537.0
4103,2021-03-27,3040.0,6.720987387920479,Yes,328.0
4104,2021-03-28,3115.0,6.25942349552248,No,507.0
4105,2021-03-29,2188.0,6.273981554558439,Yes,418.0
4106,2021-03-30,2038.0,6.400729309673832,No,357.0
4107,2021-03-31,2984.0,6.638793016841559,No,648.0
4108,2021-04-01,2967.0,6.799975312420515,No,475.0
4109,2021-04-02,1909.0,5.79928632723884,Yes,370.0
4110,2021-04-03,2131.0,5.954699023404556,Yes,39.0
4111,2021-04-04,1454.0,6.751877619681266,No,107.0
4112,2021-04-05,2691.0,6.98579654541071,No,751.0
4113,2021-04-06,1334.0,5.795428015526574,No,198.0
4114,2021-04-07,1357.0,6.117213158089177,No,556.0
4115,2021-04-08,2945.0,5.718913544337811,No,337.0
4116,2021-04-09,1980.0,5.723997193789927,No,507.0
4117,2021-04-10,3041.0,5.560779359813912,No,725.0
4118,2021-04-11,2859.0,7.1901843876109,No,160.0
4119,2021-04-12,1965.0,7.135987139400727,Yes,310.0
4120,2021-04-13,1697.0,7.061217926804757,No,551.0
4121,2021-04-14,1548.0,6.844394401154448,No,434.0
4122,2021-04-15,3235.0,5.620056395353096,Yes,209.0
4123,2021-04-16,3066.0,6.795329532841097,Yes,667.0
4124,2021-04-17,2585.0,6.15526814110217,Yes,651.0
4125,2021-04-18,2312.0,5.625636664131869,No,517.0
4126,2021-04-19,2306.0,6.935408574068704,No,185.0
4127,2021-04-20,1239.0,5.600970392926902,No,679.0
4128,2021-04-21,1579.0,6.057822410129375,Yes,507.0
4129,2021-04-22,1396.0,6.200038435311595,Yes,204.0
4130,2021-04-23,2483.0,6.120252025848043,No,767.0
4131,2021-04-24,1694.0,6.317253604261836,Yes,137.0
4132,2021-04-25,3144.0,6.568382277572537,No,442.0
4133,2021-04-26,2464.0,6.120090973325828,No,553.0
4134,2021-04-27,1242.0,6.378700783590763,Yes,620.0
4135,2021-04-28,2395.0,5.633788324672233,Yes,119.0
4136,2021-04-29,1815.0,6.273731595967334,Yes,126.0
4137,2021-04-30,2422.0,7.118930243578722,Yes,237.0
4138,2021-05-01,1869.0,6.14735936276149,No,476.0
4139,2021-05-02,2005.0,7.119483998697433,Yes,309.0
4140,2021-05-03,2371.0,5.992040417026502,No,538.0
4141,2021-05-04,1668.0,7.259977034209376,No,54.0
4142,2021-05-05,2054.0,6.068066317721792,Yes,406.0
4143,2021-05-06,2112.0,5.700127962046466,No,310.0
4144,2021-05-07,2504.0,7.18467619973927,Yes,122.0
4145,2021-05-08,2181.0,7.15560942019523,No,162.0
4146,2021-05-09,2089.0,6.423955252637851,Yes,212.0
4147,2021-05-10,1670.0,5.644734650857999,Yes,322.0
4148,2021-05-11,1999.0,6.24056040032866,Yes,243.0
4149,2021-05-12,2080.0,7.280017847224312,No,154.0
4150,2021-05-13,1367.0,6.597634175147233,Yes,54.0
4151,2021-05-14,2798.0,5.672495786547452,Yes,667.0
4152,2021-05-15,1228.0,6.570143499796751,Yes,176.0
4153,2021-05-16,1400.0,7.107026210158127,No,189.0
4154,2021-05-17,2020.0,6.343701355233034,No,419.0
4155,2021-05-18,2679.0,6.51369077929653,No,182.0
4156,2021-05-19,2877.0,6.037329366855325,No,395.0
4157,2021-05-20,2586.0,6.019437007013048,Yes,445.0
4158,2021-05-21,2288.0,6.69397821903702,Yes,325.0
4159,2021-05-22,2231.0,6.937738836182013,No,388.0
4160,2021-05-23,2669.0,7.234288569127177,No,25.0
4161,2021-05-24,2309.0,6.883531868214245,No,327.0
4162,2021-05-25,2266.0,6.440603865547809,Yes,74.0
4163,2021-05-26,1923.0,7.1261205145091555,Yes,287.0
4164,2021-05-27,2038.0,6.997167791306762,Yes,153.0
4165,2021-05-28,1718.0,5.766610832726846,No,203.0
4166,2021-05-29,2232.0,6.081571724009445,Yes,303.0
4167,2021-05-30,1189.0,5.721636955029657,No,201.0
4168,2021-05-31,1762.0,5.7870958197648035,No,470.0
4169,2021-06-01,2294.0,6.862051778828786,No,435.0
4170,2021-06-02,3075.0,5.886840214114939,Yes,658.0
4171,2021-06-03,1614.0,6.620305271635445,Yes,14.0
4172,2021-06-04,1441.0,6.346953252249018,Yes,78.0
4173,2021-06-05,1513.0,6.543281594932086,Yes,119.0
4174,2021-06-06,3153.0,6.22014057269837,No,195.0
4175,2021-06-07,1794.0,6.393912363794891,Yes,358.0
4176,2021-06-08,2275.0,6.831415497897395,No,282.0
4177,2021-06-09,2884.0,7.234390846842934,Yes,377.0
4178,2021-06-10,3096.0,6.055165998982051,No,297.0
4179,2021-06-11,2855.0,7.121567267339229,No,752.0
4180,2021-06-12,1992.0,6.031326857523197,Yes,349.0
4181,2021-06-13,2502.0,6.891668518954249,Yes,227.0
4182,2021-06-14,1757.0,6.628953852899702,No,427.0
4183,2021-06-15,1415.0,7.017937015936646,Yes,119.0
4184,2021-06-16,2995.0,7.038542325893401,Yes,396.0
4185,2021-06-17,1851.0,6.915975799284688,No,120.0
4186,2021-06-18,1160.0,7.073934291452179,Yes,41.0
4187,2021-06-19,1879.0,6.347852445787826,No,162.0
4188,2021-06-20,2645.0,6.0484385512491095,No,373.0
4189,2021-06-21,1526.0,6.662574898869254,Yes,31.0
4190,2021-06-22,1384.0,7.0325175770133175,Yes,205.0
4191,2021-06-23,1420.0,6.8070908781874335,Yes,174.0
4192,2021-06-24,1931.0,7.459428306657479,No,118.0
4193,2021-06-25,1296.0,6.608243950355654,No,409.0
4194,2021-06-26,2827.0,7.407187664377362,Yes,100.0
4195,2021-06-27,1516.0,6.4744886648027435,Yes,392.0
4196,2021-06-28,1606.0,6.926455769144651,No,98.0
4197,2021-06-29,1434.0,7.247408748673456,Yes,78.0
4198,2021-06-30,1583.0,6.677414082926221,No,180.0
4199,2021-07-01,2667.0,6.861821318433687,No,270.0
4200,2021-07-02,1748.0,5.8675910664445965,Yes,345.0
4201,2021-07-03,1826.0,6.609203648212935,Yes,147.0
4202,2021-07-04,1399.0,6.53459764747082,No,488.0
4203,2021-07-05,1395.0,7.236536686294265,Yes,213.0
4204,2021-07-06,2753.0,5.949372356227539,Yes,231.0
4205,2021-07-07,2135.0,6.443077301135366,Yes,355.0
4206,2021-07-08,2874.0,6.930562981962594,Yes,598.0
4207,2021-07-09,2833.0,6.2581852985272555,No,254.0
4208,2021-07-10,2434.0,6.176698473565729,Yes,626.0
4209,2021-07-11,1740.0,7.181172317360785,Yes,358.0
4210,2021-07-12,2249.0,6.66771974359845,Yes,156.0
4211,2021-07-13,1709.0,7.441773931237744,Yes,20.0
4212,2021-07-14,2282.0,7.460730271372217,Yes,254.0
4213,2021-07-15,2719.0,7.36728779181956,No,334.0
4214,2021-07-16,1696.0,6.44451008582514,Yes,221.0
4215,2021-07-17,1785.0,7.254391489378952,Yes,57.0
4216,2021-07-18,1395.0,6.365065478248607,Yes,240.0
4217,2021-07-19,1485.0,6.953877405736735,Yes,300.0
4218,2021-07-20,2790.0,6.619947503834908,Yes,562.0
4219,2021-07-21,1549.0,6.055183576462207,No,224.0
4220,2021-07-22,2613.0,5.91477386970039,No,599.0
4221,2021-07-23,1512.0,6.673262309904928,Yes,315.0
4222,2021-07-24,2500.0,7.207124721522414,No,498.0
4223,2021-07-25,2533.0,6.150699474757506,No,374.0
4224,2021-07-26,1747.0,6.552468045982394,Yes,260.0
4225,2021-07-27,2080.0,7.528655985619187,Yes,193.0
4226,2021-07-28,3063.0,5.950473031671405,Yes,315.0
4227,2021-07-29,1730.0,6.037857337652537,No,355.0
4228,2021-07-30,2804.0,6.826415224582181,Yes,353.0
4229,2021-07-31,2686.0,5.964052007125591,No,510.0
4230,2021-08-01,1310.0,7.085117642422809,No,188.0
4231,2021-08-02,1813.0,6.840841456382524,Yes,316.0
4232,2021-08-03,1203.0,6.862762623861649,Yes,106.0
4233,2021-08-04,1375.0,6.2766308420335415,No,97.0
4234,2021-08-05,1528.0,6.457066657481133,Yes,75.0
4235,2021-08-06,2763.0,6.4060422794641365,No,406.0
4236,2021-08-07,2406.0,6.668514594016521,Yes,248.0
4237,2021-08-08,2386.0,7.233315573039778,No,129.0
4238,2021-08-09,2824.0,6.950931089413567,Yes,410.0
4239,2021-08-10,1332.0,7.437657059339058,No,181.0
4240,2021-08-11,2747.0,6.0146476833945375,No,427.0
4241,2021-08-12,2414.0,6.921149397078416,Yes,533.0
4242,2021-08-13,3041.0,7.117469089201216,Yes,378.0
4243,2021-08-14,2306.0,6.934706073431689,Yes,64.0
4244,2021-08-15,2215.0,7.586197615313118,Yes,395.0
4245,2021-08-16,2488.0,7.545086791906714,No,11.0
4246,2021-08-17,2188.0,6.072047698145579,Yes,474.0
4247,2021-08-18,1277.0,7.579826223523391,Yes,45.0
4248,2021-08-19,2205.0,6.429961610988911,No,122.0
4249,2021-08-20,2519.0,7.028690783305859,Yes,167.0
4250,2021-08-21,1518.0,7.082313755481945,Yes,99.0
4251,2021-08-22,3005.0,6.042868101734765,No,369.0
4252,2021-08-23,1716.0,6.8144059333230995,No,162.0
4253,2021-08-24,1949.0,6.114229226957923,No,398.0
4254,2021-08-25,3028.0,6.160195377819228,No,322.0
4255,2021-08-26,2647.0,7.050800118277224,Yes,373.0
4256,2021-08-27,1323.0,6.986657104012917,No,569.0
4257,2021-08-28,1881.0,7.599234691988222,No,411.0
4258,2021-08-29,2920.0,7.480903689947161,Yes,45.0
4259,2021-08-30,1422.0,6.652872190397608,No,308.0
4260,2021-08-31,2877.0,6.18067348008126,No,650.0
4261,2021-09-01,2221.0,7.190551167291971,Yes,356.0
4262,2021-09-02,2567.0,6.637053790424024,Yes,337.0
4263,2021-09-03,2414.0,6.22778793733155,Yes,267.0
4264,2021-09-04,1524.0,7.593075309655317,Yes,186.0
4265,2021-09-05,1328.0,6.969125691896039,Yes,401.0
4266,2021-09-06,1549.0,6.341679018183569,No,388.0
4267,2021-09-07,1915.0,6.274794524299256,No,168.0
4268,2021-09-08,2243.0,7.652631610553486,No,203.0
4269,2021-09-09,1488.0,6.441777107577605,Yes,23.0
4270,2021-09-10,1723.0,6.114254550262994,No,437.0
4271,2021-09-11,2240.0,7.58862604213253,Yes,201.0
4272,2021-09-12,2208.0,7.19426201389852,Yes,263.0
4273,2021-09-13,1685.0,6.437826057272887,No,228.0
4274,2021-09-14,2013.0,6.89644254489348,Yes,326.0
4275,2021-09-15,2637.0,6.833055236635632,Yes,614.0
4276,2021-09-16,2844.0,7.403787734839219,No,269.0
4277,2021-09-17,1205.0,6.637884549173113,No,312.0
4278,2021-09-18,2124.0,7.088719088749596,Yes,35.0
4279,2021-09-19,2995.0,6.83755560238855,No,346.0
4280,2021-09-20,1711.0,6.656203307554312,Yes,219.0
4281,2021-09-21,2864.0,7.563736260267731,No,365.0
4282,2021-09-22,1166.0,7.6213082226316295,No,23.0
4283,2021-09-23,2479.0,6.82009391672207,Yes,107.0
4284,2021-09-24,2489.0,7.80885256794023,No,333.0
4285,2021-09-25,1886.0,6.764991688331302,No,336.0
4286,2021-09-26,2347.0,6.28306973740123,No,226.0
4287,2021-09-27,2736.0,7.760988356798549,Yes,498.0
4288,2021-09-28,2338.0,7.615326374208653,Yes,248.0
4289,2021-09-29,2977.0,7.569740036365447,Yes,382.0
4290,2021-09-30,1186.0,7.307981117390817,No,63.0
4291,2021-10-01,2744.0,7.492048725424457,No,342.0
4292,2021-10-02,1294.0,6.518534850274735,No,565.0
4293,2021-10-03,3024.0,6.802943746659722,No,302.0
4294,2021-10-04,2816.0,6.769458888576186,Yes,583.0
4295,2021-10-05,2076.0,6.995021175565096,Yes,120.0
4296,2021-10-06,2942.0,6.805320006955165,Yes,380.0
4297,2021-10-07,1966.0,6.7040431313136555,No,199.0
4298,2021-10-08,2118.0,7.436473980410277,Yes,462.0
4299,2021-10-09,1817.0,6.671938038662759,Yes,251.0
4300,2021-10-10,1570.0,7.589273004997871,Yes,260.0
4301,2021-10-11,2602.0,7.00277804981563,No,376.0
4302,2021-10-12,2858.0,6.81331248369315,Yes,270.0
4303,2021-10-13,2231.0,7.31990080446743,Yes,568.0
4304,2021-10-14,2634.0,7.454128793189447,Yes,185.0
4305,2021-10-15,2924.0,7.848879563269941,No,58.0
4306,2021-10-16,2071.0,6.881984162143542,Yes,372.0
4307,2021-10-17,2766.0,6.838675628840266,No,313.0
4308,2021-10-18,1342.0,6.478706542036813,Yes,372.0
4309,2021-10-19,1960.0,6.847812465180571,No,583.0
4310,2021-10-20,2727.0,7.59896630519373,Yes,286.0
4311,2021-10-21,2003.0,6.881938229633663,No,420.0
4312,2021-10-22,2909.0,6.920214331019572,No,366.0
4313,2021-10-23,1373.0,6.792435071656466,No,290.0
4314,2021-10-24,1125.0,7.617702117347381,Yes,326.0
4315,2021-10-25,1784.0,6.504382637345738,Yes,218.0
4316,2021-10-26,2206.0,7.5601472213827945,No,612.0
4317,2021-10-27,2306.0,7.913695716859213,No,524.0
4318,2021-10-28,2206.0,7.29029013722763,Yes,150.0
4319,2021-10-29,2816.0,6.851134936222903,No,463.0
4320,2021-10-30,1874.0,7.031621599100308,No,39.0
4321,2021-10-31,1073.0,6.430802447721245,Yes,218.0
4322,2021-11-01,1668.0,6.408736696438787,Yes,172.0
4323,2021-11-02,1300.0,6.651644223790608,No,343.0
4324,2021-11-03,1802.0,7.026858919123997,No,437.0
4325,2021-11-04,1817.0,7.678365808634066,No,620.0
4326,2021-11-05,2066.0,7.367864225921107,No,411.0
4327,2021-11-06,2909.0,6.501210667033666,Yes,461.0
4328,2021-11-07,2440.0,7.580343467377954,Yes,220.0
4329,2021-11-08,1729.0,6.6205230058989795,No,356.0
4330,2021-11-09,1769.0,7.013270502326861,Yes,359.0
4331,2021-11-10,2162.0,6.843465607194725,No,47.0
4332,2021-11-11,2888.0,7.191752547754672,Yes,163.0
4333,2021-11-12,1441.0,7.431317859131747,Yes,91.0
4334,2021-11-13,2376.0,7.669778623175022,Yes,56.0
4335,2021-11-14,2538.0,6.501033221796978,Yes,160.0
4336,2021-11-15,1661.0,7.849630041563927,Yes,84.0
4337,2021-11-16,2055.0,7.235537812956128,Yes,186.0
4338,2021-11-17,2720.0,7.163751494017894,No,385.0
4339,2021-11-18,2761.0,7.339713532205089,Yes,185.0
4340,2021-11-19,2660.0,7.381793388072495,Yes,209.0
4341,2021-11-20,1920.0,6.6189043232937275,No,223.0
4342,2021-11-21,1775.0,7.611314946081571,Yes,115.0
4343,2021-11-22,2935.0,7.890470713663142,Yes,194.0
4344,2021-11-23,2477.0,6.442997491517536,Yes,142.0
4345,2021-11-24,2064.0,7.987485472761854,Yes,340.0
4346,2021-11-25,2052.0,6.782054990359333,No,156.0
4347,2021-11-26,1596.0,7.810517276595313,No,241.0
4348,2021-11-27,2732.0,7.744007300951555,Yes,202.0
4349,2021-11-28,2101.0,6.730144246490195,Yes,53.0
4350,2021-11-29,1219.0,7.504097154012738,Yes,39.0
4351,2021-11-30,1088.0,7.633422419943675,No,188.0
4352,2021-12-01,2014.0,6.579892741184755,Yes,422.0
4353,2021-12-02,1811.0,6.436636429630903,No,59.0
4354,2021-12-03,2487.0,6.910883993714734,No,420.0
4355,2021-12-04,1539.0,8.10229106861361,No,272.0
4356,2021-12-05,2066.0,6.603227222007921,No,308.0
4357,2021-12-06,2674.0,7.261045947245824,Yes,413.0
4358,2021-12-07,2292.0,7.235563377494875,Yes,505.0
4359,2021-12-08,1986.0,7.002611158232191,No,339.0
4360,2021-12-09,1863.0,7.9705665077672965,Yes,93.0
4361,2021-12-10,2433.0,7.998631465140868,No,290.0
4362,2021-12-11,2200.0,6.683837421901346,Yes,513.0
4363,2021-12-12,1698.0,7.6826513130780345,Yes,516.0
4364,2021-12-13,1093.0,6.924463537605689,No,302.0
4365,2021-12-14,2257.0,7.519822112027747,No,192.0
4366,2021-12-15,1833.0,6.702425761312824,No,219.0
4367,2021-12-16,1469.0,7.755320001817038,Yes,261.0
4368,2021-12-17,2761.0,6.528572954327919,Yes,580.0
4369,2021-12-18,1740.0,6.681294947214174,No,142.0
4370,2021-12-19,1155.0,6.857453055860871,Yes,37.0
4371,2021-12-20,2159.0,7.291980091767851,No,63.0
4372,2021-12-21,1823.0,7.920915232693714,Yes,140.0
4373,2021-12-22,1658.0,7.3412702712359055,No,504.0
4374,2021-12-23,2191.0,7.218957605798914,No,420.0
4375,2021-12-24,1575.0,8.004808054077383,No,357.0
4376,2021-12-25,2010.0,7.104400018424422,No,69.0
4377,2021-12-26,1701.0,7.860062728860003,Yes,151.0
4378,2021-12-27,1615.0,8.004272745136698,No,73.0
4379,2021-12-28,1519.0,7.981255835493848,Yes,160.0
4380,2021-12-29,2448.0,6.907970316095784,Yes,273.0
4381,2021-12-30,1374.0,7.745502579548244,Yes,340.0
4382,2021-12-31,2018.0,7.971124819342663,Yes,267.0
4383,2022-01-01,1446.0,7.20873013394045,Yes,166.0
4384,2022-01-02,1577.0,6.567045588165784,No,514.0
4385,2022-01-03,2098.0,7.758965055640636,Yes,28.0
4386,2022-01-04,2249.0,8.129119615497617,Yes,95.0
4387,2022-01-05,1019.0,7.515243207861623,Yes,79.0
4388,2022-01-06,1393.0,7.361858324715103,Yes,306.0
4389,2022-01-07,1894.0,7.919252508055278,Yes,109.0
4390,2022-01-08,2728.0,6.871515236606897,Yes,154.0
4391,2022-01-09,2144.0,7.252769507154209,Yes,232.0
4392,2022-01-10,1569.0,6.947969103509642,Yes,323.0
4393,2022-01-11,1714.0,7.725600326816354,No,224.0
4394,2022-01-12,1108.0,8.194130338723399,Yes,261.0
4395,2022-01-13,2874.0,7.601654334979756,Yes,592.0
4396,2022-01-14,1574.0,6.6554516591108905,Yes,208.0
4397,2022-01-15,2915.0,8.013627989210747,No,225.0
4398,2022-01-16,2452.0,6.7802056029925115,Yes,788.0
4399,2022-01-17,1000.0,7.087942581174085,No,80.0
4400,2022-01-18,2692.0,7.603209781050933,Yes,91.0
4401,2022-01-19,1046.0,7.931125867137368,Yes,79.0
4402,2022-01-20,2401.0,7.331575326553025,No,369.0
4403,2022-01-21,2643.0,8.110032686615687,Yes,234.0
4404,2022-01-22,1584.0,7.3428144468461385,No,323.0
4405,2022-01-23,2005.0,6.954620421778657,No,176.0
4406,2022-01-24,2965.0,7.402641760572385,Yes,214.0
4407,2022-01-25,1778.0,6.873812625365886,No,177.0
4408,2022-01-26,2979.0,6.75057350017215,Yes,499.0
4409,2022-01-27,2636.0,8.064834637710566,Yes,328.0
4410,2022-01-28,1900.0,7.0304067950930085,No,262.0
4411,2022-01-29,2821.0,8.194859825542768,No,375.0
4412,2022-01-30,2216.0,6.894161994126321,Yes,257.0
4413,2022-01-31,2511.0,6.998418014571225,Yes,159.0
4414,2022-02-01,1116.0,8.262123757650818,No,11.0
4415,2022-02-02,2982.0,7.557545604984581,No,442.0
4416,2022-02-03,1429.0,7.595616137044598,Yes,47.0
4417,2022-02-04,1394.0,6.915199363907138,Yes,189.0
4418,2022-02-05,1971.0,7.512966105029139,Yes,149.0
4419,2022-02-06,1104.0,8.263711579817159,No,91.0
4420,2022-02-07,1527.0,8.34972393824795,No,29.0
4421,2022-02-08,2744.0,7.025233500381639,No,127.0
4422,2022-02-09,2849.0,8.086352117429135,Yes,476.0
4423,2022-02-10,2043.0,7.3809327548810355,No,58.0
4424,2022-02-11,2765.0,7.9628066819129195,Yes,223.0
4425,2022-02-12,1588.0,7.322862240043085,Yes,94.0
4426,2022-02-13,1432.0,7.013323774562156,Yes,497.0
4427,2022-02-14,1164.0,7.783836966216375,Yes,166.0
4428,2022-02-15,2009.0,8.424282392488198,Yes,245.0
4429,2022-02-16,1348.0,7.7323168415002845,Yes,57.0
4430,2022-02-17,1255.0,7.025592515830048,Yes,180.0
4431,2022-02-18,1510.0,8.16745393707626,No,117.0
4432,2022-02-19,1570.0,6.83434783692487,No,76.0
4433,2022-02-20,2760.0,8.396608988331337,No,79.0
4434,2022-02-21,2302.0,8.310804129387487,No,255.0
4435,2022-02-22,1129.0,8.088852677794119,Yes,264.0
4436,2022-02-23,1308.0,7.926204699933006,No,102.0
4437,2022-02-24,2219.0,7.751113329430922,Yes,224.0
4438,2022-02-25,1862.0,8.3507468223631,No,127.0
4439,2022-02-26,1944.0,7.970224867919037,No,485.0
4440,2022-02-27,1957.0,7.15664513459039,Yes,210.0
4441,2022-02-28,1188.0,7.931518117642355,Yes,91.0
4442,2022-03-01,1825.0,7.613128645276273,Yes,131.0
4443,2022-03-02,2887.0,6.997425609084577,Yes,171.0
4444,2022-03-03,2181.0,6.979738564009534,Yes,282.0
4445,2022-03-04,1739.0,8.066741118255393,Yes,145.0
4446,2022-03-05,1201.0,8.069895236566513,Yes,115.0
4447,2022-03-06,1203.0,8.240641237006017,Yes,43.0
4448,2022-03-07,2735.0,7.690882056755624,Yes,587.0
4449,2022-03-08,1794.0,7.02611551815,Yes,107.0
4450,2022-03-09,1883.0,7.4654825110227065,Yes,365.0
4451,2022-03-10,1374.0,7.75171294463005,Yes,319.0
4452,2022-03-11,2919.0,8.013369600508975,Yes,424.0
4453,2022-03-12,1106.0,7.9532658083352,No,93.0
4454,2022-03-13,1098.0,7.779692943181253,Yes,293.0
4455,2022-03-14,1418.0,8.332433210717765,No,19.0
4456,2022-03-15,1650.0,7.590846874258153,No,96.0
4457,2022-03-16,2083.0,7.396493641345302,Yes,20.0
4458,2022-03-17,2874.0,8.22757082582715,No,89.0
4459,2022-03-18,2015.0,7.972237057417589,No,479.0
4460,2022-03-19,1072.0,8.127881668650716,No,21.0
4461,2022-03-20,2458.0,8.214177992899156,No,635.0
4462,2022-03-21,1932.0,7.678353501102048,No,71.0
4463,2022-03-22,1422.0,6.957846125577181,No,134.0
4464,2022-03-23,1159.0,7.995433753290806,Yes,85.0
4465,2022-03-24,2381.0,8.293236456679704,No,209.0
4466,2022-03-25,2241.0,8.129663822514187,No,6.0
4467,2022-03-26,1100.0,8.497226039215994,No,119.0
4468,2022-03-27,2485.0,8.187203643625287,Yes,331.0
4469,2022-03-28,1431.0,8.402632430647902,Yes,18.0
4470,2022-03-29,2732.0,7.950005090063667,Yes,458.0
4471,2022-03-30,2270.0,7.337411320000417,No,592.0
4472,2022-03-31,1518.0,7.151123291991091,Yes,343.0
4473,2022-04-01,1038.0,8.00838832369087,Yes,388.0
4474,2022-04-02,2637.0,7.309120838193357,Yes,103.0
4475,2022-04-03,1289.0,8.179102303683889,Yes,124.0
4476,2022-04-04,1374.0,7.781087847120007,No,314.0
4477,2022-04-05,1500.0,8.325478288891517,Yes,268.0
4478,2022-04-06,2190.0,7.255636010573873,No,335.0
4479,2022-04-07,1264.0,7.756955743445351,Yes,166.0
4480,2022-04-08,1356.0,7.764985717890115,No,81.0
4481,2022-04-09,1478.0,7.817515696353997,Yes,400.0
4482,2022-04-10,2200.0,8.593317958158117,No,288.0
4483,2022-04-11,1104.0,7.339520472904466,No,113.0
4484,2022-04-12,1606.0,8.589834901979494,No,64.0
4485,2022-04-13,1427.0,8.38304832493564,Yes,46.0
4486,2022-04-14,1321.0,8.291747223419188,Yes,35.0
4487,2022-04-15,1549.0,7.1991746786772115,No,284.0
4488,2022-04-16,1669.0,8.525336858165073,Yes,57.0
4489,2022-04-17,2098.0,8.338975037620976,Yes,172.0
4490,2022-04-18,1167.0,8.06341363206096,No,10.0
4491,2022-04-19,2803.0,8.083795679223897,No,417.0
4492,2022-04-20,1026.0,8.293000044936106,No,210.0
4493,2022-04-21,1320.0,8.166088702767945,Yes,131.0
4494,2022-04-22,2941.0,8.011592742616195,Yes,444.0
4495,2022-04-23,2397.0,7.302769270568541,Yes,304.0
4496,2022-04-24,1828.0,8.669453732794363,Yes,373.0
4497,2022-04-25,2360.0,8.33577502185003,No,59.0
4498,2022-04-26,1472.0,8.504692753300164,No,34.0
4499,2022-04-27,2706.0,7.641667581510914,No,513.0
4500,2022-04-28,1326.0,8.293258645922736,No,214.0
4501,2022-04-29,2699.0,7.411000135919117,No,340.0
4502,2022-04-30,2675.0,7.897835973501017,No,399.0
4503,2022-05-01,2587.0,8.53371501183096,No,102.0
4504,2022-05-02,2175.0,8.061443888853184,Yes,307.0
4505,2022-05-03,1093.0,8.274671711914927,Yes,10.0
4506,2022-05-04,2384.0,7.771413960700285,Yes,235.0
4507,2022-05-05,2848.0,8.638482831600388,No,116.0
4508,2022-05-06,1871.0,7.368121243110359,No,36.0
4509,2022-05-07,1072.0,8.00931540497658,No,239.0
4510,2022-05-08,1474.0,7.42733964517546,No,43.0
4511,2022-05-09,1710.0,8.200325807518448,No,97.0
4512,2022-05-10,2241.0,8.266411652540178,No,232.0
4513,2022-05-11,2272.0,7.4089581963059405,No,70.0
4514,2022-05-12,2588.0,7.397207246686656,Yes,164.0
4515,2022-05-13,1627.0,7.239708612196145,Yes,182.0
4516,2022-05-14,1745.0,8.08743863922014,Yes,149.0
4517,2022-05-15,2919.0,7.535722762528695,Yes,466.0
4518,2022-05-16,2356.0,8.094179741888286,Yes,22.0
4519,2022-05-17,2159.0,7.55752243756343,Yes,353.0
4520,2022-05-18,2699.0,8.728754187436774,No,49.0
4521,2022-05-19,2345.0,8.751494298261335,Yes,58.0
4522,2022-05-20,2846.0,7.675291578433183,No,416.0
4523,2022-05-21,2485.0,7.58671233769152,Yes,308.0
4524,2022-05-22,2041.0,7.631505652427962,Yes,108.0
4525,2022-05-23,1725.0,8.416256189879348,Yes,88.0
4526,2022-05-24,1343.0,8.12975501465462,No,181.0
4527,2022-05-25,2367.0,8.044913336639825,Yes,536.0
4528,2022-05-26,1628.0,8.733407660983254,Yes,228.0
4529,2022-05-27,1480.0,7.173038043359387,No,11.0
4530,2022-05-28,3016.0,7.367479176987033,No,409.0
4531,2022-05-29,1528.0,8.37265345790493,Yes,207.0
4532,2022-05-30,2887.0,8.154897453614012,No,198.0
4533,2022-05-31,1211.0,7.546395044423158,No,316.0
4534,2022-06-01,2278.0,7.476940346715406,No,254.0
4535,2022-06-02,1428.0,8.237173691393465,No,223.0
4536,2022-06-03,2239.0,8.581443022573417,No,215.0
4537,2022-06-04,2201.0,8.28772272555218,Yes,29.0
4538,2022-06-05,1700.0,8.682526235816885,Yes,319.0
4539,2022-06-06,1244.0,7.59478628140889,No,75.0
4540,2022-06-07,2626.0,7.28187590735917,No,165.0
4541,2022-06-08,2985.0,8.439284420134236,No,253.0
4542,2022-06-09,2998.0,7.356455965270577,No,493.0
4543,2022-06-10,1322.0,7.90627417776691,Yes,151.0
4544,2022-06-11,2883.0,7.6933218347153645,No,166.0
4545,2022-06-12,2819.0,7.740032372795483,Yes,391.0
4546,2022-06-13,1458.0,8.351286635062365,Yes,247.0
4547,2022-06-14,2374.0,7.327635136554523,Yes,559.0
4548,2022-06-15,2549.0,8.352432551524895,Yes,57.0
4549,2022-06-16,1064.0,7.516028894927951,Yes,586.0
4550,2022-06-17,1440.0,7.755386716172973,No,128.0
4551,2022-06-18,1992.0,8.080328191077372,Yes,107.0
4552,2022-06-19,2393.0,8.767303889039395,No,136.0
4553,2022-06-20,2464.0,8.88809453671001,No,387.0
4554,2022-06-21,2224.0,8.54061731032461,No,15.0
4555,2022-06-22,1938.0,7.961727372278927,No,3.0
4556,2022-06-23,2878.0,8.241275832552038,No,427.0
4557,2022-06-24,2110.0,7.969679687410334,Yes,251.0
4558,2022-06-25,2842.0,8.349104512165212,No,262.0
